Ensembl Protein ID	Ensembl Transcript ID	Ensembl Gene ID	Associated Gene Name
ENSRNOP00000047010	ENSRNOT00000049614	ENSRNOG00000030217	Rpl35a
ENSRNOP00000047012	ENSRNOT00000046997	ENSRNOG00000038283	
ENSRNOP00000047014	ENSRNOT00000051665	ENSRNOG00000018936	
ENSRNOP00000047020	ENSRNOT00000046552	ENSRNOG00000033722	Rnf207
ENSRNOP00000047024	ENSRNOT00000043170	ENSRNOG00000028426	Mcf2l
ENSRNOP00000047025	ENSRNOT00000042558	ENSRNOG00000033498	Cib1
ENSRNOP00000047028	ENSRNOT00000042208	ENSRNOG00000031653	Ccdc58
ENSRNOP00000047029	ENSRNOT00000046078	ENSRNOG00000029738	Diras1
ENSRNOP00000047030	ENSRNOT00000050108	ENSRNOG00000021732	Hsf1
ENSRNOP00000047033	ENSRNOT00000041287	ENSRNOG00000034247	
ENSRNOP00000047036	ENSRNOT00000046317	ENSRNOG00000048856	Olr1619
ENSRNOP00000047037	ENSRNOT00000050760	ENSRNOG00000020369	Igf2
ENSRNOP00000047038	ENSRNOT00000041624	ENSRNOG00000030731	
ENSRNOP00000047044	ENSRNOT00000041151	ENSRNOG00000039744	RT1-CE4
ENSRNOP00000047049	ENSRNOT00000041926	ENSRNOG00000033543	Olr442
ENSRNOP00000047052	ENSRNOT00000045110	ENSRNOG00000000620	
ENSRNOP00000047053	ENSRNOT00000045845	ENSRNOG00000016768	Oprl1
ENSRNOP00000047054	ENSRNOT00000048501	ENSRNOG00000033627	Panx2
ENSRNOP00000047057	ENSRNOT00000044284	ENSRNOG00000027821	Lcn9
ENSRNOP00000047059	ENSRNOT00000052167	ENSRNOG00000046792	Olr1456
ENSRNOP00000047062	ENSRNOT00000039966	ENSRNOG00000008720	Wbp1
ENSRNOP00000047064	ENSRNOT00000042702	ENSRNOG00000032996	Vom1r19
ENSRNOP00000047069	ENSRNOT00000044181	ENSRNOG00000047253	Olr776
ENSRNOP00000047070	ENSRNOT00000049742	ENSRNOG00000032534	Nkapl
ENSRNOP00000047074	ENSRNOT00000050847	ENSRNOG00000045754	Olr1504
ENSRNOP00000047075	ENSRNOT00000052190	ENSRNOG00000011980	Lrrc7
ENSRNOP00000047078	ENSRNOT00000048692	ENSRNOG00000031599	Sh2d1b
ENSRNOP00000047079	ENSRNOT00000046162	ENSRNOG00000031865	Olr788
ENSRNOP00000047081	ENSRNOT00000050474	ENSRNOG00000021044	Gpatch8
ENSRNOP00000047082	ENSRNOT00000049169	ENSRNOG00000023438	
ENSRNOP00000047093	ENSRNOT00000019470	ENSRNOG00000014517	
ENSRNOP00000047098	ENSRNOT00000043433	ENSRNOG00000016722	Xpo6
ENSRNOP00000047101	ENSRNOT00000012267	ENSRNOG00000039674	
ENSRNOP00000047103	ENSRNOT00000050984	ENSRNOG00000011637	MBL2
ENSRNOP00000047111	ENSRNOT00000040170	ENSRNOG00000030830	Mex3d
ENSRNOP00000047113	ENSRNOT00000044635	ENSRNOG00000001888	Arvcf
ENSRNOP00000047116	ENSRNOT00000046311	ENSRNOG00000016973	RGD1307262
ENSRNOP00000047118	ENSRNOT00000051139	ENSRNOG00000004089	Enpp2
ENSRNOP00000047121	ENSRNOT00000042024	ENSRNOG00000031852	Lsamp
ENSRNOP00000047124	ENSRNOT00000039874	ENSRNOG00000048840	Magea8
ENSRNOP00000047126	ENSRNOT00000051066	ENSRNOG00000049503	
ENSRNOP00000047134	ENSRNOT00000040808	ENSRNOG00000018184	TPM1
ENSRNOP00000047137	ENSRNOT00000043016	ENSRNOG00000034227	Olr1513
ENSRNOP00000047138	ENSRNOT00000050789	ENSRNOG00000022182	Rint1
ENSRNOP00000047139	ENSRNOT00000045473	ENSRNOG00000032447	Zfp641
ENSRNOP00000047140	ENSRNOT00000048856	ENSRNOG00000050043	Olr1735
ENSRNOP00000047142	ENSRNOT00000040745	ENSRNOG00000050220	
ENSRNOP00000047145	ENSRNOT00000050959	ENSRNOG00000047324	Olr1260
ENSRNOP00000047149	ENSRNOT00000049076	ENSRNOG00000024934	Npat
ENSRNOP00000047157	ENSRNOT00000034688	ENSRNOG00000008483	
ENSRNOP00000047160	ENSRNOT00000044209	ENSRNOG00000030243	Lrp1b
ENSRNOP00000047176	ENSRNOT00000046157	ENSRNOG00000031495	Tmem170b
ENSRNOP00000047177	ENSRNOT00000045135	ENSRNOG00000032446	Recql4
ENSRNOP00000047184	ENSRNOT00000043188	ENSRNOG00000033703	
ENSRNOP00000047186	ENSRNOT00000048655	ENSRNOG00000030073	Prss44
ENSRNOP00000047189	ENSRNOT00000040924	ENSRNOG00000004033	Sema6a
ENSRNOP00000047194	ENSRNOT00000051655	ENSRNOG00000003956	Arhgap6
ENSRNOP00000047195	ENSRNOT00000046465	ENSRNOG00000042193	
ENSRNOP00000047201	ENSRNOT00000046816	ENSRNOG00000042432	Nek11
ENSRNOP00000047204	ENSRNOT00000042081	ENSRNOG00000030554	Olr34
ENSRNOP00000047206	ENSRNOT00000042562	ENSRNOG00000031232	Nrp2
ENSRNOP00000047209	ENSRNOT00000043837	ENSRNOG00000046034	
ENSRNOP00000047210	ENSRNOT00000046557	ENSRNOG00000013991	Creg2
ENSRNOP00000047211	ENSRNOT00000045515	ENSRNOG00000032075	Kcnh3
ENSRNOP00000047217	ENSRNOT00000052009	ENSRNOG00000011034	1700008I05Rik
ENSRNOP00000047221	ENSRNOT00000040517	ENSRNOG00000029898	
ENSRNOP00000047223	ENSRNOT00000045063	ENSRNOG00000016398	Clstn1
ENSRNOP00000047226	ENSRNOT00000046258	ENSRNOG00000029916	
ENSRNOP00000047234	ENSRNOT00000042215	ENSRNOG00000050572	Vom2r62
ENSRNOP00000047240	ENSRNOT00000044417	ENSRNOG00000032951	Jsrp1
ENSRNOP00000047251	ENSRNOT00000042846	ENSRNOG00000042451	Ddx59
ENSRNOP00000047254	ENSRNOT00000051638	ENSRNOG00000004730	Meis2
ENSRNOP00000047256	ENSRNOT00000045950	ENSRNOG00000038957	RGD1305184
ENSRNOP00000047257	ENSRNOT00000044927	ENSRNOG00000042158	Igfl3
ENSRNOP00000047258	ENSRNOT00000047741	ENSRNOG00000002104	Scaf4
ENSRNOP00000047260	ENSRNOT00000041134	ENSRNOG00000033505	Olr837
ENSRNOP00000047264	ENSRNOT00000050232	ENSRNOG00000008178	Nxn
ENSRNOP00000047270	ENSRNOT00000049063	ENSRNOG00000031425	
ENSRNOP00000047272	ENSRNOT00000040291	ENSRNOG00000017302	Slc6a3
ENSRNOP00000047275	ENSRNOT00000040742	ENSRNOG00000029068	Wdr44
ENSRNOP00000047277	ENSRNOT00000047982	ENSRNOG00000018013	Park2
ENSRNOP00000047278	ENSRNOT00000049574	ENSRNOG00000030689	Ms4a6bl
ENSRNOP00000047281	ENSRNOT00000051194	ENSRNOG00000029317	
ENSRNOP00000047286	ENSRNOT00000051834	ENSRNOG00000025581	Vwa2
ENSRNOP00000047287	ENSRNOT00000041980	ENSRNOG00000032412	Wfdc12
ENSRNOP00000047291	ENSRNOT00000047040	ENSRNOG00000046162	Olr278
ENSRNOP00000047295	ENSRNOT00000052296	ENSRNOG00000031106	Cox8c
ENSRNOP00000047300	ENSRNOT00000046251	ENSRNOG00000029185	Rasa1
ENSRNOP00000047310	ENSRNOT00000045082	ENSRNOG00000002767	Dlg3
ENSRNOP00000047315	ENSRNOT00000047855	ENSRNOG00000050255	Olr943
ENSRNOP00000047318	ENSRNOT00000049690	ENSRNOG00000033141	
ENSRNOP00000047323	ENSRNOT00000049411	ENSRNOG00000023807	Ccnyl1
ENSRNOP00000047327	ENSRNOT00000046857	ENSRNOG00000046529	Mup5
ENSRNOP00000047328	ENSRNOT00000048691	ENSRNOG00000031381	RGD1561333
ENSRNOP00000047329	ENSRNOT00000038446	ENSRNOG00000039873	
ENSRNOP00000047337	ENSRNOT00000043486	ENSRNOG00000038129	Defb52
ENSRNOP00000047342	ENSRNOT00000050600	ENSRNOG00000033459	
ENSRNOP00000047344	ENSRNOT00000048010	ENSRNOG00000048696	
ENSRNOP00000047346	ENSRNOT00000047224	ENSRNOG00000029608	
ENSRNOP00000047350	ENSRNOT00000049786	ENSRNOG00000030579	Zfp853
ENSRNOP00000047354	ENSRNOT00000048172	ENSRNOG00000020188	TRPC2
ENSRNOP00000047355	ENSRNOT00000047694	ENSRNOG00000028826	
ENSRNOP00000047359	ENSRNOT00000040587	ENSRNOG00000001256	Atxn2
ENSRNOP00000047360	ENSRNOT00000044628	ENSRNOG00000029841	Cdh19
ENSRNOP00000047361	ENSRNOT00000049394	ENSRNOG00000029462	Defal1
ENSRNOP00000047370	ENSRNOT00000048281	ENSRNOG00000039451	
ENSRNOP00000047371	ENSRNOT00000046010	ENSRNOG00000033152	RPS18
ENSRNOP00000047375	ENSRNOT00000047605	ENSRNOG00000029106	Usp26
ENSRNOP00000047376	ENSRNOT00000040422	ENSRNOG00000014314	Slc39a4
ENSRNOP00000047378	ENSRNOT00000051362	ENSRNOG00000031092	Rock1
ENSRNOP00000047379	ENSRNOT00000047702	ENSRNOG00000045685	Olr613
ENSRNOP00000047382	ENSRNOT00000049437	ENSRNOG00000000378	CTNNA3
ENSRNOP00000047384	ENSRNOT00000041373	ENSRNOG00000004696	Arhgap5
ENSRNOP00000047389	ENSRNOT00000016884	ENSRNOG00000012652	RGD1565693
ENSRNOP00000047390	ENSRNOT00000040920	ENSRNOG00000012437	Fam73a
ENSRNOP00000047391	ENSRNOT00000040710	ENSRNOG00000031703	RGD1564597
ENSRNOP00000047392	ENSRNOT00000045600	ENSRNOG00000048331	Olr1396
ENSRNOP00000047393	ENSRNOT00000040405	ENSRNOG00000030929	
ENSRNOP00000047401	ENSRNOT00000045994	ENSRNOG00000031210	Vom1r48
ENSRNOP00000047403	ENSRNOT00000049976	ENSRNOG00000015747	Lipc
ENSRNOP00000047404	ENSRNOT00000047860	ENSRNOG00000033953	
ENSRNOP00000047409	ENSRNOT00000040274	ENSRNOG00000033991	
ENSRNOP00000047410	ENSRNOT00000043545	ENSRNOG00000001875	Smpd4
ENSRNOP00000047414	ENSRNOT00000039999	ENSRNOG00000001652	Erg
ENSRNOP00000047416	ENSRNOT00000041878	ENSRNOG00000029370	Abhd3
ENSRNOP00000047425	ENSRNOT00000044768	ENSRNOG00000007674	Nacad
ENSRNOP00000047428	ENSRNOT00000042234	ENSRNOG00000036777	Wfdc16
ENSRNOP00000047433	ENSRNOT00000043650	ENSRNOG00000014812	Nlrp12
ENSRNOP00000047439	ENSRNOT00000051826	ENSRNOG00000014807	Spint5p
ENSRNOP00000047441	ENSRNOT00000041227	ENSRNOG00000015777	Mex3c
ENSRNOP00000047443	ENSRNOT00000046027	ENSRNOG00000045932	Olr1391
ENSRNOP00000047444	ENSRNOT00000042762	ENSRNOG00000033835	Dnm1
ENSRNOP00000047447	ENSRNOT00000043085	ENSRNOG00000003050	Tbc1d9b
ENSRNOP00000047448	ENSRNOT00000048153	ENSRNOG00000033815	TCRB
ENSRNOP00000047451	ENSRNOT00000040427	ENSRNOG00000042481	
ENSRNOP00000047453	ENSRNOT00000044298	ENSRNOG00000031972	
ENSRNOP00000047459	ENSRNOT00000049877	ENSRNOG00000020762	Zfp260
ENSRNOP00000047461	ENSRNOT00000044449	ENSRNOG00000033700	Wbscr22
ENSRNOP00000047464	ENSRNOT00000045458	ENSRNOG00000034283	Olr1119
ENSRNOP00000047468	ENSRNOT00000047512	ENSRNOG00000030775	Adarb2
ENSRNOP00000047476	ENSRNOT00000044998	ENSRNOG00000031351	
ENSRNOP00000047479	ENSRNOT00000048354	ENSRNOG00000033714	Ms4a13
ENSRNOP00000047481	ENSRNOT00000040431	ENSRNOG00000048854	Olr1241
ENSRNOP00000047497	ENSRNOT00000045068	ENSRNOG00000030568	Rgs12
ENSRNOP00000047498	ENSRNOT00000051634	ENSRNOG00000000774	Gabbr1
ENSRNOP00000047501	ENSRNOT00000049094	ENSRNOG00000050195	Olr687
ENSRNOP00000047504	ENSRNOT00000042551	ENSRNOG00000046925	
ENSRNOP00000047505	ENSRNOT00000041205	ENSRNOG00000020338	Lgals4
ENSRNOP00000047506	ENSRNOT00000044625	ENSRNOG00000049500	
ENSRNOP00000047508	ENSRNOT00000044486	ENSRNOG00000012514	Abhd17b
ENSRNOP00000047509	ENSRNOT00000042086	ENSRNOG00000022742	Zfp954
ENSRNOP00000047511	ENSRNOT00000051772	ENSRNOG00000033115	
ENSRNOP00000047513	ENSRNOT00000052265	ENSRNOG00000028883	Rpl37a
ENSRNOP00000047514	ENSRNOT00000052189	ENSRNOG00000016500	Gcnt4
ENSRNOP00000047516	ENSRNOT00000044825	ENSRNOG00000048014	Fpr-rs6
ENSRNOP00000047519	ENSRNOT00000040258	ENSRNOG00000047015	Olr303
ENSRNOP00000047529	ENSRNOT00000048256	ENSRNOG00000049881	
ENSRNOP00000047532	ENSRNOT00000051027	ENSRNOG00000029756	P2ry13
ENSRNOP00000047534	ENSRNOT00000050367	ENSRNOG00000028423	Otop1
ENSRNOP00000047535	ENSRNOT00000048027	ENSRNOG00000033923	Aox3l1
ENSRNOP00000047537	ENSRNOT00000047128	ENSRNOG00000029935	
ENSRNOP00000047546	ENSRNOT00000045220	ENSRNOG00000021356	Dnah2
ENSRNOP00000047549	ENSRNOT00000040981	ENSRNOG00000029238	Fam203a
ENSRNOP00000047552	ENSRNOT00000051890	ENSRNOG00000038721	
ENSRNOP00000047553	ENSRNOT00000050133	ENSRNOG00000047177	
ENSRNOP00000047560	ENSRNOT00000047687	ENSRNOG00000030746	Vom1r94
ENSRNOP00000047561	ENSRNOT00000045627	ENSRNOG00000050370	Vom2r6
ENSRNOP00000047562	ENSRNOT00000040034	ENSRNOG00000013781	Kcnq5
ENSRNOP00000047569	ENSRNOT00000040660	ENSRNOG00000030323	
ENSRNOP00000047573	ENSRNOT00000042291	ENSRNOG00000008747	Plekha5
ENSRNOP00000047574	ENSRNOT00000042726	ENSRNOG00000020205	Agrn
ENSRNOP00000047576	ENSRNOT00000042493	ENSRNOG00000008779	Kcnj1
ENSRNOP00000047578	ENSRNOT00000040119	ENSRNOG00000048604	Vom2r65
ENSRNOP00000047579	ENSRNOT00000045545	ENSRNOG00000031138	Irgm
ENSRNOP00000047580	ENSRNOT00000040440	ENSRNOG00000004083	Zc3h14
ENSRNOP00000047584	ENSRNOT00000043714	ENSRNOG00000004076	Pms1
ENSRNOP00000047586	ENSRNOT00000044574	ENSRNOG00000034174	Bpifb4
ENSRNOP00000047588	ENSRNOT00000041334	ENSRNOG00000033449	
ENSRNOP00000047591	ENSRNOT00000047291	ENSRNOG00000016069	Cd3e
ENSRNOP00000047592	ENSRNOT00000042502	ENSRNOG00000029008	
ENSRNOP00000047595	ENSRNOT00000044960	ENSRNOG00000049855	
ENSRNOP00000047596	ENSRNOT00000041273	ENSRNOG00000033559	
ENSRNOP00000047597	ENSRNOT00000049903	ENSRNOG00000047602	Olr260
ENSRNOP00000047602	ENSRNOT00000049208	ENSRNOG00000048976	
ENSRNOP00000047609	ENSRNOT00000050764	ENSRNOG00000012729	Mfsd8
ENSRNOP00000047610	ENSRNOT00000042727	ENSRNOG00000029964	Tmprss11g
ENSRNOP00000047613	ENSRNOT00000046025	ENSRNOG00000031211	ACSM5
ENSRNOP00000047615	ENSRNOT00000050128	ENSRNOG00000027796	Nrxn1
ENSRNOP00000047617	ENSRNOT00000019801	ENSRNOG00000014757	
ENSRNOP00000047621	ENSRNOT00000050571	ENSRNOG00000012190	Cldn2
ENSRNOP00000047625	ENSRNOT00000051939	ENSRNOG00000029029	Cxadrl1
ENSRNOP00000047630	ENSRNOT00000046595	ENSRNOG00000007680	Fhl5
ENSRNOP00000047632	ENSRNOT00000047120	ENSRNOG00000049708	WDR62
ENSRNOP00000047636	ENSRNOT00000047898	ENSRNOG00000047486	Olr1331
ENSRNOP00000047637	ENSRNOT00000045314	ENSRNOG00000006695	Rbck1
ENSRNOP00000047638	ENSRNOT00000042227	ENSRNOG00000018830	Aff3
ENSRNOP00000047643	ENSRNOT00000040463	ENSRNOG00000033028	
ENSRNOP00000047645	ENSRNOT00000049303	ENSRNOG00000010388	Slc21a4
ENSRNOP00000047650	ENSRNOT00000040763	ENSRNOG00000037027	
ENSRNOP00000047651	ENSRNOT00000050834	ENSRNOG00000005608	Tead4
ENSRNOP00000047656	ENSRNOT00000045810	ENSRNOG00000048675	Olr875
ENSRNOP00000047657	ENSRNOT00000042796	ENSRNOG00000029263	Vom1r101
ENSRNOP00000047661	ENSRNOT00000043470	ENSRNOG00000029508	Slpil2
ENSRNOP00000047665	ENSRNOT00000046341	ENSRNOG00000050991	Vom2r21
ENSRNOP00000047671	ENSRNOT00000048744	ENSRNOG00000029078	Hmgn5b
ENSRNOP00000047674	ENSRNOT00000049914	ENSRNOG00000029501	Hoga1
ENSRNOP00000047677	ENSRNOT00000041003	ENSRNOG00000034240	Bcor
ENSRNOP00000047678	ENSRNOT00000046225	ENSRNOG00000046337	Olr1051
ENSRNOP00000047680	ENSRNOT00000044292	ENSRNOG00000030120	Ormdl2
ENSRNOP00000047683	ENSRNOT00000050010	ENSRNOG00000049826	Ust5r
ENSRNOP00000047689	ENSRNOT00000049984	ENSRNOG00000045817	Olr785
ENSRNOP00000047690	ENSRNOT00000051645	ENSRNOG00000032517	Cntn6
ENSRNOP00000047694	ENSRNOT00000047831	ENSRNOG00000019667	Ppfibp2
ENSRNOP00000047699	ENSRNOT00000042140	ENSRNOG00000042470	Eras
ENSRNOP00000047700	ENSRNOT00000043970	ENSRNOG00000033156	
ENSRNOP00000047702	ENSRNOT00000040428	ENSRNOG00000018856	Col4a6
ENSRNOP00000047703	ENSRNOT00000041506	ENSRNOG00000045591	
ENSRNOP00000047710	ENSRNOT00000050702	ENSRNOG00000029586	
ENSRNOP00000047716	ENSRNOT00000050431	ENSRNOG00000046808	
ENSRNOP00000047717	ENSRNOT00000045266	ENSRNOG00000031178	
ENSRNOP00000047730	ENSRNOT00000047825	ENSRNOG00000032248	
ENSRNOP00000047732	ENSRNOT00000049066	ENSRNOG00000049712	Olr1174
ENSRNOP00000047736	ENSRNOT00000044619	ENSRNOG00000050447	Olr242
ENSRNOP00000047743	ENSRNOT00000051616	ENSRNOG00000031258	Ly49si2
ENSRNOP00000047745	ENSRNOT00000041904	ENSRNOG00000040010	Rhox3
ENSRNOP00000047746	ENSRNOT00000046347	ENSRNOG00000026846	Reps2
ENSRNOP00000047747	ENSRNOT00000040860	ENSRNOG00000050637	Tas2r110
ENSRNOP00000047749	ENSRNOT00000051510	ENSRNOG00000033439	Gm10923
ENSRNOP00000047751	ENSRNOT00000043494	ENSRNOG00000047033	
ENSRNOP00000047758	ENSRNOT00000049771	ENSRNOG00000005957	Slc4a7
ENSRNOP00000047759	ENSRNOT00000041291	ENSRNOG00000031694	
ENSRNOP00000047760	ENSRNOT00000043480	ENSRNOG00000030174	
ENSRNOP00000047761	ENSRNOT00000044795	ENSRNOG00000033097	Agbl4
ENSRNOP00000047762	ENSRNOT00000048223	ENSRNOG00000047357	Olr1029
ENSRNOP00000047767	ENSRNOT00000019331	ENSRNOG00000014425	
ENSRNOP00000047770	ENSRNOT00000041128	ENSRNOG00000015527	
ENSRNOP00000047771	ENSRNOT00000010915	ENSRNOG00000008703	Rnps1
ENSRNOP00000047775	ENSRNOT00000042614	ENSRNOG00000031127	Snrpel1
ENSRNOP00000047781	ENSRNOT00000023128	ENSRNOG00000017205	
ENSRNOP00000047784	ENSRNOT00000042692	ENSRNOG00000045674	Vom2r59
ENSRNOP00000047785	ENSRNOT00000052130	ENSRNOG00000030914	RGD1559493
ENSRNOP00000047787	ENSRNOT00000036420	ENSRNOG00000026794	
ENSRNOP00000047788	ENSRNOT00000040232	ENSRNOG00000000774	Gabbr1
ENSRNOP00000047790	ENSRNOT00000044325	ENSRNOG00000014290	Grm1
ENSRNOP00000047792	ENSRNOT00000043787	ENSRNOG00000023765	Nyap2
ENSRNOP00000047793	ENSRNOT00000047685	ENSRNOG00000014751	RET
ENSRNOP00000047794	ENSRNOT00000048347	ENSRNOG00000030910	Grik4
ENSRNOP00000047798	ENSRNOT00000047892	ENSRNOG00000047392	Olr1422
ENSRNOP00000047799	ENSRNOT00000040229	ENSRNOG00000037162	Slbp
ENSRNOP00000047801	ENSRNOT00000047192	ENSRNOG00000009412	Lrch1
ENSRNOP00000047802	ENSRNOT00000041938	ENSRNOG00000031099	Tmprss12
ENSRNOP00000047809	ENSRNOT00000045574	ENSRNOG00000029399	Bcam
ENSRNOP00000047810	ENSRNOT00000040884	ENSRNOG00000038540	Gp5
ENSRNOP00000047811	ENSRNOT00000044558	ENSRNOG00000033155	Arf3
ENSRNOP00000047814	ENSRNOT00000040545	ENSRNOG00000047845	
ENSRNOP00000047816	ENSRNOT00000047879	ENSRNOG00000046801	Olr400
ENSRNOP00000047817	ENSRNOT00000043604	ENSRNOG00000005133	Mapt
ENSRNOP00000047820	ENSRNOT00000042790	ENSRNOG00000019598	Vegfa
ENSRNOP00000047823	ENSRNOT00000042149	ENSRNOG00000002024	Epha5
ENSRNOP00000047828	ENSRNOT00000041859	ENSRNOG00000030183	Plod2
ENSRNOP00000047831	ENSRNOT00000050865	ENSRNOG00000030397	Zbtb1
ENSRNOP00000047835	ENSRNOT00000041974	ENSRNOG00000050569	Olr217
ENSRNOP00000047839	ENSRNOT00000051474	ENSRNOG00000034040	Rnf113a1
ENSRNOP00000047840	ENSRNOT00000046490	ENSRNOG00000010756	Tp53
ENSRNOP00000047842	ENSRNOT00000046293	ENSRNOG00000048442	
ENSRNOP00000047843	ENSRNOT00000051824	ENSRNOG00000029418	
ENSRNOP00000047849	ENSRNOT00000045492	ENSRNOG00000038274	
ENSRNOP00000047851	ENSRNOT00000051398	ENSRNOG00000032984	
ENSRNOP00000047852	ENSRNOT00000040840	ENSRNOG00000037171	Tdgf1
ENSRNOP00000047853	ENSRNOT00000040820	ENSRNOG00000046412	Olr1679
ENSRNOP00000047855	ENSRNOT00000049038	ENSRNOG00000033338	Gimap6
ENSRNOP00000047857	ENSRNOT00000046977	ENSRNOG00000033429	
ENSRNOP00000047866	ENSRNOT00000039942	ENSRNOG00000018392	Tnks2
ENSRNOP00000047869	ENSRNOT00000042848	ENSRNOG00000034028	Olr660
ENSRNOP00000047877	ENSRNOT00000045589	ENSRNOG00000009385	Pik3cg
ENSRNOP00000047879	ENSRNOT00000041303	ENSRNOG00000032595	
ENSRNOP00000047881	ENSRNOT00000044434	ENSRNOG00000030352	Pcdhga9
ENSRNOP00000047885	ENSRNOT00000042349	ENSRNOG00000050608	Olr1511
ENSRNOP00000047888	ENSRNOT00000047839	ENSRNOG00000049748	Olr232
ENSRNOP00000047889	ENSRNOT00000041388	ENSRNOG00000025066	
ENSRNOP00000047890	ENSRNOT00000048653	ENSRNOG00000016031	Bicd2
ENSRNOP00000047891	ENSRNOT00000044780	ENSRNOG00000005506	Arhgef5
ENSRNOP00000047896	ENSRNOT00000043227	ENSRNOG00000029763	
ENSRNOP00000047898	ENSRNOT00000049184	ENSRNOG00000029917	
ENSRNOP00000047900	ENSRNOT00000044567	ENSRNOG00000032293	Polg
ENSRNOP00000047902	ENSRNOT00000048672	ENSRNOG00000032820	
ENSRNOP00000047905	ENSRNOT00000040645	ENSRNOG00000001804	Itpr2
ENSRNOP00000047907	ENSRNOT00000050382	ENSRNOG00000030367	Fam19a1
ENSRNOP00000047909	ENSRNOT00000040121	ENSRNOG00000029188	
ENSRNOP00000047911	ENSRNOT00000012694	ENSRNOG00000009583	RGD1563352
ENSRNOP00000047912	ENSRNOT00000048851	ENSRNOG00000001269	PPP1CC
ENSRNOP00000047913	ENSRNOT00000049947	ENSRNOG00000031665	Ace2
ENSRNOP00000047914	ENSRNOT00000039984	ENSRNOG00000004201	Rims2
ENSRNOP00000047915	ENSRNOT00000050750	ENSRNOG00000030864	
ENSRNOP00000047920	ENSRNOT00000044675	ENSRNOG00000033200	Olr82
ENSRNOP00000047922	ENSRNOT00000049991	ENSRNOG00000021565	RGD1308005
ENSRNOP00000047924	ENSRNOT00000043770	ENSRNOG00000011331	Btk
ENSRNOP00000047927	ENSRNOT00000047158	ENSRNOG00000014152	Kcnip3
ENSRNOP00000047932	ENSRNOT00000046026	ENSRNOG00000024145	Trim65
ENSRNOP00000047942	ENSRNOT00000050742	ENSRNOG00000029005	
ENSRNOP00000047944	ENSRNOT00000046864	ENSRNOG00000032473	Scn10a
ENSRNOP00000047950	ENSRNOT00000043387	ENSRNOG00000032929	Incenp
ENSRNOP00000047951	ENSRNOT00000040012	ENSRNOG00000032273	Olr436
ENSRNOP00000047952	ENSRNOT00000043097	ENSRNOG00000048070	
ENSRNOP00000047953	ENSRNOT00000045083	ENSRNOG00000031851	Ndufa4l2
ENSRNOP00000047954	ENSRNOT00000042098	ENSRNOG00000031766	CYTB
ENSRNOP00000047958	ENSRNOT00000041464	ENSRNOG00000026176	Efcab12
ENSRNOP00000047959	ENSRNOT00000041207	ENSRNOG00000006132	Fam71f1
ENSRNOP00000047962	ENSRNOT00000045315	ENSRNOG00000001229	Col18a1
ENSRNOP00000047963	ENSRNOT00000046254	ENSRNOG00000045810	
ENSRNOP00000047971	ENSRNOT00000048152	ENSRNOG00000032817	Vom1r46
ENSRNOP00000047979	ENSRNOT00000043025	ENSRNOG00000010388	Slc21a4
ENSRNOP00000047981	ENSRNOT00000051653	ENSRNOG00000029304	Aggf1
ENSRNOP00000047984	ENSRNOT00000047635	ENSRNOG00000010815	Elf2
ENSRNOP00000047988	ENSRNOT00000051054	ENSRNOG00000048778	RGD1559999
ENSRNOP00000047996	ENSRNOT00000047549	ENSRNOG00000049250	Olr174
ENSRNOP00000047998	ENSRNOT00000051973	ENSRNOG00000032321	Olr421
ENSRNOP00000047999	ENSRNOT00000048860	ENSRNOG00000049010	
ENSRNOP00000048003	ENSRNOT00000043171	ENSRNOG00000031315	RPL36AL
ENSRNOP00000048010	ENSRNOT00000045150	ENSRNOG00000029466	RGD1562608
ENSRNOP00000048011	ENSRNOT00000032671	ENSRNOG00000028419	
ENSRNOP00000048012	ENSRNOT00000049155	ENSRNOG00000016842	Pifo
ENSRNOP00000048013	ENSRNOT00000040334	ENSRNOG00000003848	Med12
ENSRNOP00000048017	ENSRNOT00000050975	ENSRNOG00000016671	Dtna
ENSRNOP00000048018	ENSRNOT00000041678	ENSRNOG00000032948	Tyk2
ENSRNOP00000048019	ENSRNOT00000051343	ENSRNOG00000029227	RGD1563145
ENSRNOP00000048020	ENSRNOT00000043897	ENSRNOG00000031251	
ENSRNOP00000048022	ENSRNOT00000012714	ENSRNOG00000009394	
ENSRNOP00000048024	ENSRNOT00000042524	ENSRNOG00000019319	Fchsd2
ENSRNOP00000048027	ENSRNOT00000049915	ENSRNOG00000025862	Zp3r
ENSRNOP00000048031	ENSRNOT00000047974	ENSRNOG00000049799	
ENSRNOP00000048038	ENSRNOT00000040542	ENSRNOG00000013612	Crisp1
ENSRNOP00000048039	ENSRNOT00000041057	ENSRNOG00000029591	Pkdrej
ENSRNOP00000048041	ENSRNOT00000048299	ENSRNOG00000045842	Olr103
ENSRNOP00000048043	ENSRNOT00000048723	ENSRNOG00000025473	Tppp2
ENSRNOP00000048045	ENSRNOT00000048300	ENSRNOG00000034258	Xirp2
ENSRNOP00000048055	ENSRNOT00000050359	ENSRNOG00000030993	Tas2r102
ENSRNOP00000048056	ENSRNOT00000045035	ENSRNOG00000046404	Idi2
ENSRNOP00000048058	ENSRNOT00000046416	ENSRNOG00000021972	
ENSRNOP00000048063	ENSRNOT00000040348	ENSRNOG00000028872	Rai14
ENSRNOP00000048075	ENSRNOT00000043336	ENSRNOG00000042681	
